receiving_yards,depth,season,targets,team_passing_yards,team_pass_td,team_receptions,team_receiving_yards,height,weight,age,reception_td
662.0,2.0,2015,61.0,4231,26,365,4231,72.0,217.0,26,4.0
945.0,1.0,2016,109.0,3720,33,307,3720,72.0,217.0,27,10.0
795.0,1.0,2017,87.0,3394,17,306,3394,72.0,217.0,28,4.0
24.0,2.0,2018,9.0,3404,21,299,3404,72.0,217.0,29,0.0
44.0,2.0,2018,2.0,3930,19,367,3928,72.0,198.0,24,0.0
41.0,2.0,2020,9.0,4320,28,371,4317,72.0,198.0,26,0.0
102.0,3.0,2022,14.0,4765,32,368,4765,72.0,198.0,28,2.0
121.0,2.0,2023,12.0,4698,34,393,4698,72.0,198.0,29,1.0
126.0,2.0,2023,6.0,4698,34,393,4698,75.0,185.0,30,1.0
17.0,2.0,2019,5.0,4063,27,391,4063,75.0,210.0,24,0.0
541.0,2.0,2018,44.0,3052,19,270,3052,74.0,196.0,24,3.0
64.0,2.0,2019,18.0,3476,22,299,3476,74.0,196.0,25,0.0
37.0,3.0,2020,6.0,3796,17,389,3796,74.0,196.0,26,0.0
58.0,2.0,2014,12.0,3623,23,301,3623,69.0,195.0,22,1.0
324.0,3.0,2013,30.0,5162,41,446,5162,74.0,215.0,29,2.0
114.0,2.0,2014,20.0,4952,37,456,4952,74.0,215.0,30,0.0
589.0,2.0,2013,86.0,3373,19,299,3373,72.0,193.0,21,4.0
701.0,1.0,2014,105.0,3856,25,363,3863,72.0,193.0,22,5.0
552.0,1.0,2015,80.0,3600,25,295,3600,72.0,193.0,23,4.0
635.0,1.0,2016,76.0,3250,17,286,3228,72.0,193.0,24,1.0
781.0,1.0,2017,85.0,4023,29,320,4019,72.0,193.0,25,5.0
1219.0,1.0,2018,130.0,4730,33,368,4730,72.0,193.0,26,6.0
1134.0,1.0,2019,139.0,4669,26,397,4669,72.0,193.0,27,3.0
936.0,1.0,2020,129.0,4183,22,392,4179,72.0,193.0,28,6.0
558.0,1.0,2021,70.0,4893,45,406,4893,72.0,193.0,29,5.0
527.0,1.0,2022,91.0,3227,19,285,3227,72.0,193.0,30,2.0
426.0,1.0,2023,75.0,4578,28,372,4578,72.0,193.0,31,1.0
191.0,2.0,2016,27.0,3166,21,287,3166,74.0,195.0,28,2.0
0.0,3.0,2018,0.0,4261,31,353,4261,74.0,195.0,30,0.0
1351.0,1.0,2012,144.0,4719,33,422,4719,72.0,211.0,31,7.0
711.0,1.0,2013,97.0,4549,30,444,4548,72.0,211.0,32,3.0
921.0,1.0,2014,125.0,4758,33,418,4758,72.0,211.0,33,8.0
506.0,1.0,2015,70.0,4602,22,410,4602,72.0,211.0,34,1.0
97.0,2.0,2016,19.0,4027,27,377,4027,72.0,203.0,23,2.0
416.0,1.0,2017,72.0,3680,21,373,3680,72.0,203.0,24,2.0
425.0,2.0,2022,67.0,3890,28,364,3896,74.0,204.0,22,3.0
674.0,1.0,2023,96.0,4210,32,374,4210,74.0,204.0,23,8.0
435.0,1.0,2021,64.0,4619,28,415,4603,67.0,181.0,21,2.0
414.0,2.0,2022,56.0,3966,19,433,3966,67.0,181.0,22,1.0
352.0,1.0,2023,63.0,3430,21,355,3430,67.0,181.0,23,1.0
68.0,2.0,2023,13.0,4577,34,336,4577,72.0,190.0,23,3.0
298.0,2.0,2012,32.0,3967,28,323,3967,74.0,208.0,21,3.0
611.0,1.0,2013,79.0,3875,22,325,3875,74.0,208.0,22,7.0
938.0,2.0,2014,127.0,4470,33,383,4470,74.0,208.0,23,3.0
801.0,2.0,2015,90.0,4500,39,392,4508,74.0,208.0,24,9.0
63.0,3.0,2018,10.0,4949,39,428,4949,72.0,184.0,22,0.0
446.0,2.0,2019,74.0,5049,32,459,5049,72.0,184.0,23,1.0
786.0,1.0,2020,109.0,4620,27,408,4620,72.0,184.0,24,4.0
771.0,1.0,2021,94.0,3987,23,377,3988,72.0,184.0,25,6.0
432.0,1.0,2022,72.0,4746,26,499,4732,72.0,184.0,26,5.0
63.0,3.0,2014,8.0,3623,23,301,3623,72.0,194.0,24,0.0
28.0,2.0,2015,10.0,4042,25,312,4047,72.0,194.0,25,1.0
341.0,2.0,2016,40.0,4165,31,355,4165,72.0,194.0,26,2.0
202.0,2.0,2017,32.0,3319,23,293,3319,72.0,194.0,27,1.0
188.0,2.0,2018,19.0,4405,24,382,4405,72.0,194.0,28,2.0
25.0,3.0,2019,8.0,4070,34,376,4064,72.0,194.0,29,0.0
310.0,2.0,2012,32.0,5139,28,445,5139,70.0,195.0,24,2.0
85.0,2.0,2013,14.0,4650,33,371,4650,70.0,195.0,25,0.0
25.0,3.0,2014,5.0,4284,22,365,4284,70.0,195.0,26,0.0
68.0,3.0,2014,15.0,4461,22,364,4461,72.0,195.0,24,0.0
268.0,2.0,2015,42.0,4294,32,386,4294,72.0,195.0,25,3.0
76.0,2.0,2016,19.0,4948,28,407,4946,72.0,195.0,26,0.0
573.0,2.0,2017,65.0,4093,31,347,4093,72.0,195.0,27,4.0
334.0,2.0,2018,52.0,4595,42,432,4595,72.0,195.0,28,1.0
41.0,1.0,2017,7.0,3326,27,309,3308,68.0,185.0,23,0.0
253.0,2.0,2018,44.0,5174,36,459,5131,68.0,185.0,24,1.0
27.0,2.0,2019,11.0,3214,18,315,3210,68.0,185.0,25,0.0
11.0,3.0,2015,2.0,4822,26,391,4832,73.0,212.0,22,0.0
435.0,2.0,2016,49.0,4377,33,381,4377,73.0,212.0,23,2.0
70.0,2.0,2017,11.0,3537,19,312,3537,73.0,212.0,24,0.0
12.0,2.0,2018,2.0,4165,26,345,4165,73.0,212.0,25,0.0
982.0,2.0,2014,128.0,3856,25,363,3863,73.0,211.0,21,7.0
1047.0,1.0,2015,96.0,3600,25,295,3600,73.0,211.0,22,9.0
430.0,1.0,2016,52.0,3250,17,286,3228,73.0,211.0,23,2.0
593.0,1.0,2017,70.0,4023,29,320,4019,73.0,211.0,24,8.0
519.0,1.0,2018,55.0,5126,52,385,5126,73.0,211.0,25,3.0
675.0,1.0,2019,91.0,4690,30,378,4667,73.0,211.0,26,3.0
421.0,1.0,2020,55.0,5005,40,420,5005,73.0,211.0,27,2.0
394.0,1.0,2021,49.0,4267,24,396,4267,73.0,211.0,28,3.0
325.0,1.0,2022,27.0,3890,28,364,3896,73.0,211.0,29,0.0
82.0,2.0,2022,10.0,3890,28,364,3896,73.0,191.0,24,1.0
80.0,2.0,2023,19.0,4210,32,374,4210,73.0,191.0,25,0.0
573.0,2.0,2012,62.0,3666,24,291,3666,70.0,193.0,33,8.0
452.0,2.0,2013,78.0,4057,22,355,4057,70.0,193.0,34,2.0
116.0,3.0,2014,15.0,4461,22,364,4461,70.0,193.0,35,0.0
272.0,1.0,2012,41.0,3178,16,272,3178,71.0,192.0,28,2.0
456.0,1.0,2013,59.0,3270,19,266,3270,71.0,192.0,29,3.0
67.0,2.0,2014,14.0,4035,32,396,4035,71.0,192.0,30,0.0
200.0,2.0,2019,26.0,5127,40,382,5127,69.0,174.0,22,1.0
501.0,2.0,2020,53.0,4776,44,410,4776,69.0,174.0,23,3.0
38.0,2.0,2021,9.0,5383,45,492,5383,69.0,174.0,24,0.0
185.0,2.0,2022,40.0,4746,26,499,4732,69.0,174.0,25,0.0
161.0,2.0,2023,16.0,3775,18,327,3775,69.0,174.0,26,2.0
0.0,3.0,2015,1.0,5205,34,460,5205,75.0,210.0,23,0.0
271.0,2.0,2019,35.0,3350,37,289,3350,74.0,195.0,28,2.0
31.0,2.0,2020,6.0,4129,16,373,4123,74.0,195.0,29,0.0
34.0,2.0,2021,1.0,3856,21,354,3856,75.0,211.0,21,0.0
19.0,3.0,2016,3.0,3925,27,369,3925,66.0,168.0,24,0.0
11.0,3.0,2017,3.0,3967,40,341,3967,71.0,191.0,22,0.0
48.0,2.0,2018,3.0,4524,30,422,4527,71.0,191.0,23,0.0
104.0,3.0,2021,11.0,3573,16,348,3573,70.0,190.0,23,0.0
296.0,1.0,2022,42.0,3246,18,267,3226,70.0,190.0,24,2.0
748.0,1.0,2012,82.0,3234,29,259,3228,76.0,202.0,26,7.0
231.0,1.0,2013,35.0,3508,27,267,3508,76.0,202.0,27,3.0
24.0,2.0,2022,4.0,3911,31,355,3911,76.0,218.0,25,0.0
9.0,2.0,2023,2.0,4312,27,409,4295,76.0,218.0,26,1.0
250.0,2.0,2022,33.0,5250,41,435,5250,70.0,195.0,22,0.0
244.0,1.0,2023,38.0,4383,30,421,4376,70.0,195.0,23,1.0
0.0,3.0,2017,1.0,3929,25,357,3929,72.0,195.0,23,0.0
0.0,3.0,2018,1.0,4298,35,425,4298,72.0,195.0,24,0.0
18.0,2.0,2019,10.0,3994,23,356,3994,72.0,205.0,22,0.0
11.0,2.0,2021,4.0,4806,38,384,4806,72.0,205.0,24,0.0
0.0,2.0,2022,1.0,4520,37,418,4520,72.0,205.0,25,0.0
720.0,2.0,2015,84.0,3246,14,294,3246,72.0,191.0,22,4.0
903.0,1.0,2016,112.0,4119,20,414,4119,72.0,191.0,23,3.0
849.0,1.0,2017,95.0,3929,25,357,3929,72.0,191.0,24,8.0
1023.0,1.0,2018,150.0,4298,35,425,4298,72.0,191.0,25,11.0
1126.0,1.0,2019,95.0,3729,26,319,3725,72.0,191.0,26,6.0
1535.0,1.0,2020,166.0,4786,40,410,4786,72.0,191.0,27,8.0
1225.0,1.0,2021,164.0,4450,36,415,4450,72.0,191.0,28,10.0
1429.0,1.0,2022,154.0,4291,35,361,4291,72.0,191.0,29,11.0
1185.0,1.0,2023,161.0,4306,29,385,4306,72.0,191.0,30,8.0
252.0,1.0,2012,47.0,3178,16,272,3178,76.0,210.0,21,3.0
342.0,1.0,2013,59.0,3270,19,266,3270,76.0,210.0,22,1.0
0.0,2.0,2013,4.0,3751,20,349,3751,77.0,208.0,27,0.0
683.0,2.0,2016,105.0,4027,27,377,4027,70.0,194.0,23,8.0
731.0,2.0,2017,84.0,3680,21,373,3680,70.0,194.0,24,2.0
874.0,2.0,2018,108.0,4405,24,382,4405,70.0,194.0,25,4.0
578.0,1.0,2019,84.0,4070,34,376,4064,70.0,194.0,26,3.0
658.0,1.0,2020,92.0,3336,13,321,3336,70.0,194.0,27,3.0
366.0,1.0,2021,53.0,3463,18,351,3463,70.0,194.0,28,1.0
154.0,2.0,2022,24.0,3431,17,346,3431,70.0,194.0,29,1.0
57.0,2.0,2023,22.0,3351,17,338,3351,70.0,194.0,30,1.0
74.0,2.0,2012,15.0,2937,13,273,2937,72.0,189.0,29,0.0
1046.0,1.0,2012,148.0,3430,26,309,3430,74.0,207.0,26,6.0
599.0,1.0,2013,102.0,3373,19,299,3373,74.0,207.0,27,3.0
435.0,2.0,2014,50.0,3407,22,292,3407,74.0,207.0,28,3.0
1174.0,1.0,2012,138.0,3927,22,284,3920,69.0,185.0,33,5.0
745.0,1.0,2013,110.0,3379,24,292,3379,69.0,185.0,34,4.0
1065.0,1.0,2014,134.0,3986,27,344,3986,69.0,185.0,35,6.0
670.0,2.0,2015,73.0,4449,25,426,4439,69.0,185.0,36,4.0
803.0,1.0,2016,104.0,4343,20,439,4343,69.0,185.0,37,5.0
37.0,2.0,2019,6.0,4083,28,355,4083,70.0,186.0,25,0.0
60.0,2.0,2020,8.0,4843,34,383,4821,70.0,186.0,26,0.0
310.0,2.0,2019,56.0,3205,21,298,3205,70.0,176.0,22,4.0
265.0,1.0,2020,37.0,3796,17,389,3796,70.0,176.0,23,1.0
104.0,2.0,2022,23.0,3661,13,364,3671,70.0,176.0,25,0.0
132.0,2.0,2015,18.0,4463,34,420,4463,72.0,190.0,23,1.0
93.0,3.0,2016,15.0,4327,25,388,4327,72.0,190.0,24,0.0
401.0,2.0,2017,50.0,4470,34,374,4470,72.0,190.0,25,1.0
190.0,1.0,2018,27.0,3844,24,375,3844,72.0,190.0,26,2.0
38.0,3.0,2019,4.0,4070,34,376,4064,72.0,190.0,27,1.0
861.0,2.0,2012,90.0,4374,26,339,4374,70.0,183.0,23,7.0
1083.0,1.0,2013,138.0,3952,25,350,3952,70.0,183.0,24,5.0
1345.0,1.0,2014,131.0,5062,46,410,5062,70.0,183.0,25,7.0
1124.0,1.0,2015,134.0,3928,27,355,3928,70.0,183.0,26,5.0
1450.0,1.0,2016,157.0,4491,35,370,4494,70.0,183.0,27,6.0
966.0,1.0,2017,109.0,3226,19,285,3226,70.0,183.0,28,6.0
1270.0,2.0,2018,120.0,4595,42,432,4595,70.0,183.0,29,6.0
501.0,1.0,2019,68.0,3314,24,307,3314,70.0,183.0,30,5.0
764.0,1.0,2020,94.0,4186,25,371,4186,70.0,183.0,31,6.0
331.0,1.0,2021,37.0,3588,28,324,3578,70.0,183.0,32,3.0
121.0,2.0,2022,10.0,3911,31,355,3911,70.0,183.0,33,0.0
522.0,1.0,2016,83.0,3720,33,307,3720,74.0,194.0,22,2.0
316.0,1.0,2018,47.0,3255,17,293,3255,74.0,194.0,24,2.0
329.0,1.0,2019,35.0,3956,29,297,3956,74.0,194.0,25,4.0
0.0,2.0,2020,3.0,4265,37,349,4265,74.0,194.0,26,0.0
229.0,1.0,2021,37.0,3987,23,377,3988,74.0,194.0,27,0.0
123.0,2.0,2012,17.0,3996,25,334,3996,74.0,205.0,23,1.0
305.0,2.0,2013,36.0,3914,23,363,3908,74.0,205.0,24,0.0
709.0,2.0,2023,76.0,4578,28,372,4578,70.0,165.0,24,7.0
35.0,2.0,2017,6.0,3085,14,291,3086,74.0,209.0,23,0.0
0.0,2.0,2022,1.0,4291,35,361,4291,74.0,209.0,28,0.0
140.0,3.0,2016,11.0,4422,23,368,4422,78.0,230.0,23,2.0
113.0,2.0,2017,9.0,3979,35,340,3979,78.0,230.0,24,0.0
10.0,2.0,2021,2.0,3959,20,357,3919,75.0,217.0,23,0.0
50.0,2.0,2016,4.0,4027,27,377,4027,73.0,192.0,26,0.0
240.0,1.0,2017,37.0,3680,21,373,3680,73.0,192.0,27,3.0
509.0,1.0,2016,106.0,3313,20,312,3313,68.0,185.0,25,5.0
43.0,1.0,2017,22.0,4023,29,320,4019,68.0,185.0,26,0.0
140.0,2.0,2018,13.0,3885,23,356,3885,68.0,185.0,27,2.0
177.0,2.0,2019,24.0,4902,30,388,4902,68.0,185.0,28,1.0
20.0,2.0,2020,5.0,4299,49,372,4299,68.0,185.0,29,0.0
213.0,1.0,2021,37.0,3674,14,361,3674,68.0,185.0,30,1.0
621.0,3.0,2014,72.0,3678,12,274,3678,68.0,165.0,23,1.0
243.0,2.0,2015,49.0,4156,22,371,4156,68.0,165.0,24,1.0
579.0,3.0,2016,50.0,4960,40,374,4960,68.0,165.0,25,7.0
378.0,2.0,2017,51.0,4146,23,343,4146,68.0,165.0,26,1.0
688.0,1.0,2018,93.0,3747,29,344,3747,68.0,165.0,27,2.0
353.0,1.0,2019,48.0,3573,20,371,3573,68.0,165.0,28,4.0
231.0,2.0,2017,28.0,3394,17,306,3394,71.0,203.0,22,1.0
466.0,2.0,2018,57.0,3255,17,293,3255,71.0,203.0,23,1.0
0.0,3.0,2019,1.0,3847,23,318,3847,71.0,203.0,24,0.0
0.0,3.0,2020,1.0,3701,28,315,3701,71.0,203.0,25,0.0
1.0,2.0,2012,2.0,3551,23,289,3551,71.0,180.0,27,0.0
556.0,1.0,2013,68.0,3379,24,292,3379,71.0,180.0,28,5.0
190.0,1.0,2014,26.0,3990,22,320,3990,71.0,180.0,29,0.0
739.0,1.0,2015,96.0,3873,35,300,3873,71.0,180.0,30,10.0
752.0,1.0,2016,95.0,3962,25,306,3957,71.0,180.0,31,5.0
787.0,1.0,2017,70.0,4334,24,386,4334,71.0,180.0,32,4.0
211.0,2.0,2018,31.0,4174,33,381,4174,71.0,180.0,33,2.0
421.0,2.0,2019,56.0,4431,36,418,4431,71.0,180.0,34,2.0
40.0,1.0,2020,6.0,3925,28,402,3925,71.0,180.0,35,0.0
908.0,1.0,2020,108.0,3793,20,372,3793,76.0,219.0,21,6.0
1093.0,1.0,2021,111.0,4806,38,384,4806,76.0,219.0,22,6.0
1031.0,1.0,2022,110.0,4520,37,418,4520,76.0,219.0,23,7.0
656.0,1.0,2023,76.0,4257,28,420,4257,76.0,219.0,24,5.0
140.0,2.0,2021,31.0,3573,16,348,3573,74.0,200.0,21,0.0
514.0,2.0,2022,47.0,3246,18,267,3226,74.0,200.0,22,1.0
139.0,2.0,2023,33.0,3245,17,350,3245,74.0,200.0,23,0.0
738.0,2.0,2013,75.0,4226,33,375,4226,74.0,210.0,24,5.0
621.0,1.0,2014,65.0,4008,38,328,4008,74.0,210.0,25,8.0
840.0,1.0,2015,93.0,3677,21,334,3677,74.0,210.0,26,5.0
594.0,1.0,2016,61.0,3799,25,325,3799,74.0,210.0,27,4.0
568.0,1.0,2017,80.0,3326,27,309,3308,74.0,210.0,28,1.0
18.0,1.0,2018,3.0,3885,23,356,3885,74.0,210.0,29,0.0
42.0,2.0,2015,8.0,4156,22,371,4156,76.0,228.0,26,0.0
1009.0,1.0,2016,142.0,3693,17,338,3693,76.0,228.0,27,4.0
240.0,1.0,2017,37.0,4093,31,347,4093,76.0,228.0,28,1.0
252.0,2.0,2018,31.0,3404,21,299,3404,76.0,228.0,29,2.0
32.0,2.0,2020,6.0,3955,25,387,3955,71.0,185.0,24,0.0
919.0,1.0,2019,94.0,3205,21,298,3205,72.0,210.0,24,7.0
1118.0,1.0,2020,135.0,3796,17,389,3796,72.0,210.0,25,4.0
1053.0,1.0,2021,130.0,3746,23,356,3746,72.0,210.0,26,5.0
1191.0,1.0,2022,120.0,3783,26,344,3783,72.0,210.0,27,5.0
1002.0,1.0,2023,132.0,4174,29,407,4174,72.0,210.0,28,4.0
61.0,3.0,2019,10.0,3214,18,315,3210,74.0,225.0,27,0.0
30.0,2.0,2022,4.0,4148,25,394,4151,73.0,200.0,24,0.0
83.0,1.0,2023,19.0,4377,23,412,4377,73.0,200.0,25,0.0
315.0,2.0,2018,41.0,3930,19,367,3928,76.0,212.0,25,1.0
218.0,1.0,2019,31.0,3401,17,312,3401,76.0,212.0,26,0.0
742.0,1.0,2020,80.0,3673,24,317,3673,76.0,212.0,27,6.0
734.0,1.0,2021,85.0,3856,21,354,3856,76.0,212.0,28,6.0
14.0,1.0,2018,1.0,3708,19,334,3718,71.0,185.0,24,0.0
383.0,2.0,2012,56.0,5139,28,445,5139,71.0,174.0,23,4.0
54.0,2.0,2021,10.0,3884,25,396,3874,70.0,195.0,25,0.0
141.0,2.0,2022,15.0,4444,32,383,4430,70.0,195.0,26,0.0
76.0,2.0,2016,11.0,5258,41,472,5258,67.0,168.0,24,0.0
116.0,3.0,2017,15.0,4334,24,386,4334,67.0,168.0,25,1.0
60.0,2.0,2018,3.0,4174,33,381,4174,67.0,168.0,26,1.0
5.0,1.0,2020,3.0,3945,28,370,3945,67.0,168.0,28,0.0
7.0,3.0,2021,2.0,3936,22,404,3936,67.0,168.0,29,0.0
855.0,1.0,2012,110.0,3996,25,334,3996,72.0,205.0,23,9.0
1136.0,1.0,2013,138.0,3914,23,363,3908,72.0,205.0,24,5.0
767.0,1.0,2014,92.0,3986,27,344,3986,72.0,205.0,25,11.0
665.0,1.0,2015,63.0,3646,18,322,3646,72.0,205.0,26,4.0
267.0,2.0,2016,49.0,3166,21,287,3166,72.0,205.0,27,3.0
430.0,2.0,2017,68.0,3967,40,341,3967,72.0,205.0,28,2.0
192.0,1.0,2018,32.0,4071,29,378,4071,72.0,205.0,29,2.0
298.0,2.0,2012,37.0,3668,18,328,3659,70.0,175.0,23,3.0
105.0,2.0,2013,13.0,4372,29,379,4372,70.0,175.0,24,0.0
314.0,2.0,2014,46.0,3678,12,274,3678,70.0,175.0,25,3.0
966.0,1.0,2015,127.0,4156,22,371,4156,70.0,175.0,26,6.0
567.0,2.0,2017,65.0,4551,29,366,4551,70.0,175.0,28,4.0
186.0,2.0,2018,24.0,4316,34,348,4316,70.0,175.0,29,1.0
30.0,2.0,2019,16.0,4648,26,394,4648,70.0,175.0,30,0.0
0.0,3.0,2021,5.0,4437,26,343,4429,70.0,175.0,32,0.0
0.0,2.0,2019,3.0,4187,29,344,4187,74.0,215.0,24,0.0
539.0,1.0,2020,67.0,3728,23,334,3728,74.0,215.0,25,4.0
101.0,2.0,2017,22.0,3680,21,373,3680,72.0,187.0,22,0.0
8.0,2.0,2015,4.0,3893,29,342,3893,72.0,210.0,23,1.0
144.0,3.0,2017,15.0,3085,14,291,3086,72.0,210.0,25,0.0
331.0,2.0,2023,34.0,3666,21,348,3661,69.0,185.0,22,2.0
427.0,1.0,2018,44.0,4174,33,381,4174,74.0,210.0,22,5.0
234.0,2.0,2019,26.0,4431,36,418,4431,74.0,210.0,23,5.0
448.0,2.0,2020,50.0,3945,28,370,3945,74.0,210.0,24,4.0
377.0,1.0,2021,51.0,3437,32,293,3437,74.0,210.0,25,3.0
278.0,2.0,2022,27.0,3969,27,338,3969,74.0,210.0,26,1.0
210.0,3.0,2018,28.0,2884,19,283,2884,73.0,206.0,22,2.0
80.0,2.0,2019,13.0,3797,23,355,3797,73.0,206.0,23,0.0
50.0,2.0,2020,7.0,4102,30,387,4102,73.0,206.0,24,1.0
87.0,2.0,2021,20.0,4437,26,343,4429,73.0,206.0,25,1.0
417.0,2.0,2022,51.0,4765,32,368,4765,73.0,206.0,26,3.0
86.0,2.0,2023,22.0,4306,29,385,4306,73.0,206.0,27,1.0
430.0,2.0,2017,61.0,4235,16,362,4235,68.0,178.0,23,2.0
217.0,2.0,2018,41.0,4247,30,331,4247,68.0,178.0,24,1.0
86.0,2.0,2020,21.0,4320,28,371,4317,68.0,178.0,26,0.0
62.0,2.0,2022,10.0,4520,37,418,4520,68.0,178.0,28,0.0
0.0,2.0,2023,2.0,3421,23,321,3421,68.0,178.0,29,0.0
5.0,3.0,2020,2.0,3793,20,372,3793,74.0,200.0,25,0.0
34.0,2.0,2021,5.0,4806,38,384,4806,74.0,200.0,26,0.0
231.0,2.0,2022,23.0,4520,37,418,4520,74.0,200.0,27,4.0
316.0,2.0,2023,32.0,4257,28,420,4257,74.0,200.0,28,1.0
24.0,3.0,2016,7.0,4445,41,403,4445,73.0,188.0,23,1.0
70.0,2.0,2017,7.0,3532,27,352,3532,73.0,188.0,24,0.0
385.0,2.0,2023,69.0,4044,28,364,4044,73.0,190.0,22,3.0
75.0,2.0,2018,10.0,3287,19,311,3283,72.0,200.0,23,1.0
200.0,1.0,2019,48.0,3205,21,298,3205,72.0,200.0,24,2.0
444.0,2.0,2022,54.0,3227,19,285,3227,74.0,225.0,22,1.0
221.0,1.0,2023,30.0,3512,16,304,3512,74.0,225.0,23,0.0
95.0,2.0,2021,22.0,3884,25,396,3874,72.0,180.0,24,0.0
11.0,3.0,2023,5.0,4700,31,424,4700,73.0,191.0,25,0.0
298.0,2.0,2022,35.0,3506,19,347,3506,69.0,165.0,23,1.0
485.0,2.0,2023,68.0,4300,27,361,4298,69.0,165.0,24,3.0
136.0,2.0,2015,19.0,3825,34,348,3853,72.0,220.0,22,2.0
348.0,2.0,2016,56.0,4445,41,403,4445,72.0,220.0,23,0.0
27.0,3.0,2020,6.0,3945,28,370,3945,72.0,220.0,27,0.0
95.0,2.0,2021,26.0,3437,32,293,3437,72.0,220.0,28,0.0
15.0,1.0,2022,4.0,3815,20,358,3815,72.0,220.0,29,1.0
40.0,2.0,2023,12.0,3392,21,351,3389,72.0,220.0,30,0.0
23.0,3.0,2021,6.0,4267,24,396,4267,71.0,202.0,22,0.0
33.0,3.0,2022,7.0,3202,20,300,3202,71.0,202.0,23,0.0
11.0,2.0,2023,2.0,3881,28,328,3881,71.0,202.0,24,0.0
603.0,2.0,2016,81.0,4206,18,364,4206,74.0,203.0,22,1.0
225.0,2.0,2017,32.0,3386,26,304,3378,74.0,203.0,23,2.0
1028.0,2.0,2018,108.0,3569,28,331,3569,74.0,203.0,24,7.0
1046.0,2.0,2019,148.0,3994,23,356,3994,74.0,203.0,25,6.0
841.0,2.0,2020,110.0,3793,20,372,3793,74.0,203.0,26,4.0
828.0,2.0,2021,95.0,4806,38,384,4806,74.0,203.0,27,6.0
764.0,2.0,2022,85.0,4520,37,418,4520,74.0,203.0,28,6.0
667.0,1.0,2023,98.0,4257,28,420,4257,74.0,203.0,29,2.0
169.0,3.0,2020,17.0,4776,44,410,4776,73.0,208.0,22,2.0
360.0,2.0,2021,56.0,5383,45,492,5383,73.0,208.0,23,0.0
664.0,1.0,2015,69.0,4061,35,333,4063,70.0,182.0,23,6.0
597.0,1.0,2016,66.0,4422,23,368,4422,70.0,182.0,24,1.0
555.0,1.0,2017,71.0,3979,35,340,3979,70.0,182.0,25,2.0
967.0,1.0,2018,71.0,3448,37,280,3448,70.0,182.0,26,10.0
1057.0,1.0,2019,110.0,4110,35,341,4110,70.0,182.0,27,8.0
1054.0,2.0,2020,132.0,4245,41,388,4245,70.0,182.0,28,10.0
1177.0,1.0,2021,108.0,3815,31,324,3815,70.0,182.0,29,8.0
1033.0,1.0,2022,117.0,4282,31,399,4282,70.0,182.0,30,9.0
898.0,1.0,2023,124.0,4167,23,371,4167,70.0,182.0,31,5.0
168.0,2.0,2023,32.0,3421,23,321,3421,71.0,185.0,22,0.0
247.0,3.0,2022,45.0,3815,20,358,3815,74.0,185.0,22,2.0
91.0,2.0,2023,23.0,3392,21,351,3389,74.0,185.0,23,0.0
599.0,1.0,2016,83.0,3914,20,365,3925,70.0,191.0,22,6.0
1183.0,2.0,2017,105.0,4326,26,363,4326,70.0,191.0,23,7.0
1479.0,1.0,2018,137.0,5126,52,385,5126,70.0,191.0,24,12.0
860.0,1.0,2019,89.0,4690,30,378,4667,70.0,191.0,25,7.0
1276.0,2.0,2020,135.0,5005,40,420,5005,70.0,191.0,26,15.0
1239.0,1.0,2021,159.0,4937,38,448,4928,70.0,191.0,27,10.0
1710.0,1.0,2022,170.0,4765,32,368,4765,70.0,191.0,28,7.0
1799.0,2.0,2023,172.0,4698,34,393,4698,70.0,191.0,29,14.0
728.0,1.0,2017,69.0,4551,29,366,4551,76.0,205.0,25,4.0
653.0,1.0,2018,65.0,4316,34,348,4316,76.0,205.0,26,5.0
14.0,1.0,2021,3.0,3884,25,396,3874,76.0,205.0,29,0.0
63.0,2.0,2020,9.0,3673,24,317,3673,74.0,205.0,23,0.0
0.0,3.0,2021,1.0,3856,21,354,3856,74.0,205.0,24,0.0
28.0,2.0,2022,7.0,4007,20,345,4007,74.0,205.0,25,0.0
398.0,3.0,2020,26.0,4548,31,413,4548,73.0,193.0,24,3.0
16.0,2.0,2021,5.0,3674,14,361,3674,73.0,193.0,25,0.0
8.0,3.0,2022,1.0,4182,31,359,4182,73.0,193.0,26,0.0
220.0,2.0,2020,31.0,4183,22,392,4179,73.0,200.0,24,1.0
802.0,1.0,2021,89.0,4893,45,406,4893,73.0,200.0,25,6.0
369.0,1.0,2022,44.0,3506,19,347,3506,73.0,200.0,26,3.0
211.0,2.0,2023,43.0,3775,18,327,3775,73.0,200.0,27,0.0
107.0,2.0,2022,14.0,2598,21,223,2589,72.0,200.0,25,1.0
20.0,2.0,2023,7.0,3421,23,321,3421,72.0,200.0,26,0.0
15.0,3.0,2019,1.0,4902,30,388,4902,75.0,205.0,23,1.0
10.0,3.0,2018,4.0,4247,30,331,4247,68.0,178.0,23,0.0
1092.0,2.0,2012,143.0,3967,28,323,3967,72.0,204.0,26,11.0
998.0,1.0,2013,122.0,3875,22,325,3875,72.0,204.0,27,6.0
337.0,1.0,2014,41.0,4470,33,383,4470,72.0,204.0,28,1.0
586.0,1.0,2016,72.0,4027,27,377,4027,72.0,204.0,30,1.0
1386.0,1.0,2012,148.0,4144,30,311,4144,77.0,230.0,29,9.0
1224.0,1.0,2013,160.0,3181,23,291,3181,77.0,230.0,30,7.0
